course_id,instructor_id,lecture_id
5,0fc1c0b7-84d2-4abf-91e6-e4a36a1436be,451
9,0fc1c0b7-84d2-4abf-91e6-e4a36a1436be,452
3,8f8ceb3d-7d6a-46cb-8d24-03c5cee108c1,453
20,a12b297c-6ca7-436c-8318-08b5a05e1eea,454
3,2086fb93-7036-4127-b46f-14b11794fd56,455
17,72d8246e-bd38-49b2-88c7-96f11c51f1fb,456
4,c8a0eed4-ccd5-46fc-8b97-64b89728d342,457
14,2086fb93-7036-4127-b46f-14b11794fd56,458
15,ba2adea1-5399-4c45-9c94-9f26f726f62e,459
22,c0969d1b-26f7-4e83-9b27-3a4a0551f760,460
1,57a87455-1a19-4d48-90c9-bd9040670f85,461
15,449de61b-f2b5-406f-8445-17b960996d0a,462
5,2d1f121d-f3ba-48f9-aff2-b38da7db30cf,463
6,80dad91e-02f0-4182-ae63-9bfe710a66b9,464
2,449de61b-f2b5-406f-8445-17b960996d0a,465
18,cab58cac-d2f7-4d2b-bf0b-a391c1d0cb22,466
1,df3e4352-c037-4293-aeb8-74b7aae6fb8a,467
3,a12b297c-6ca7-436c-8318-08b5a05e1eea,468
4,aec9a7a7-c8be-461b-8047-f0c97726edf1,469
15,c3c774e8-72c0-43bf-8075-97856dc04866,470
14,0fc1c0b7-84d2-4abf-91e6-e4a36a1436be,471
20,fe8c95dc-f314-472c-a317-83d7bb76fbc9,472
2,cab58cac-d2f7-4d2b-bf0b-a391c1d0cb22,473
5,5922b91c-31eb-443e-b15f-acbae8cf8831,474
10,7fa4b44f-6167-4bfe-b42b-5494a85f17c0,475
22,55a493f1-a88a-4fe2-b666-b93388223926,476
9,e4c1ffc2-23bf-4bbc-958a-758263a0dd67,477
19,b53f72f1-d162-4f47-a6af-c538db450833,478
16,d7e101e3-1c37-4827-872a-2a9e7994aaab,479
11,c0969d1b-26f7-4e83-9b27-3a4a0551f760,480
13,e1cf4dad-91e9-442f-857c-910eccf92228,481
19,2f638a13-eb24-4d61-ad54-7aaf0b822823,482
8,d7e101e3-1c37-4827-872a-2a9e7994aaab,483
10,61b6a185-51b2-47f0-bfa2-7c6615e9e145,484
16,80dad91e-02f0-4182-ae63-9bfe710a66b9,485
10,cab58cac-d2f7-4d2b-bf0b-a391c1d0cb22,486
16,cff4ee54-8789-46e5-a995-15c0dea35275,487
21,21f1397e-1a61-401a-bc67-1e74523bf8d8,488
13,d3f82f56-4d74-4c26-a4c7-d20f153383cb,489
18,7ceb34df-c5cd-4a6d-bbbd-ba393535b9d2,490
16,21f1397e-1a61-401a-bc67-1e74523bf8d8,491
15,0be1929c-a780-4078-9e98-6df4cf99c936,492
22,ba2adea1-5399-4c45-9c94-9f26f726f62e,493
20,2d1f121d-f3ba-48f9-aff2-b38da7db30cf,494
22,7ceb34df-c5cd-4a6d-bbbd-ba393535b9d2,495
21,cab58cac-d2f7-4d2b-bf0b-a391c1d0cb22,496
17,c0969d1b-26f7-4e83-9b27-3a4a0551f760,497
4,ed65e55c-cdd7-4672-bfd0-37b3a5afd703,498
4,2d1f121d-f3ba-48f9-aff2-b38da7db30cf,499
10,cff4ee54-8789-46e5-a995-15c0dea35275,500
4,7fa4b44f-6167-4bfe-b42b-5494a85f17c0,501
12,2f638a13-eb24-4d61-ad54-7aaf0b822823,502
7,0fc1c0b7-84d2-4abf-91e6-e4a36a1436be,503
14,d3f82f56-4d74-4c26-a4c7-d20f153383cb,504
5,d8e46018-304b-49b7-bb5b-d128007be5bd,505
6,ba2adea1-5399-4c45-9c94-9f26f726f62e,506
8,c3c774e8-72c0-43bf-8075-97856dc04866,507
9,a12b297c-6ca7-436c-8318-08b5a05e1eea,508
16,a12b297c-6ca7-436c-8318-08b5a05e1eea,509
11,295c30fe-615a-4769-bade-21c7e3e975a9,510
5,79463069-f838-4edd-9438-cdc4c95e75a2,511
19,449de61b-f2b5-406f-8445-17b960996d0a,512
22,cab58cac-d2f7-4d2b-bf0b-a391c1d0cb22,513
14,8913dd3b-624d-4610-837e-ca0063075e6b,514
21,bf20d0e5-4b79-481a-92d6-3b159ce4d4a0,515
8,2d1f121d-f3ba-48f9-aff2-b38da7db30cf,516
20,c8a0eed4-ccd5-46fc-8b97-64b89728d342,517
10,7ceb34df-c5cd-4a6d-bbbd-ba393535b9d2,518
16,c3453dc3-772c-4d3b-b535-e058788237ed,519
17,6ddac491-3bfa-420a-8098-f3c741f530b6,520
3,0be1929c-a780-4078-9e98-6df4cf99c936,521
6,0eb47436-5e7e-4cba-99f5-fad4a55378c2,522
11,ed65e55c-cdd7-4672-bfd0-37b3a5afd703,523
14,a12b297c-6ca7-436c-8318-08b5a05e1eea,524
12,72d8246e-bd38-49b2-88c7-96f11c51f1fb,525
16,b53f72f1-d162-4f47-a6af-c538db450833,526
22,2f638a13-eb24-4d61-ad54-7aaf0b822823,527
19,df3e4352-c037-4293-aeb8-74b7aae6fb8a,528
21,c8a0eed4-ccd5-46fc-8b97-64b89728d342,529
19,e4c1ffc2-23bf-4bbc-958a-758263a0dd67,530
17,0be1929c-a780-4078-9e98-6df4cf99c936,531
1,61b6a185-51b2-47f0-bfa2-7c6615e9e145,532
9,e09c188d-aea7-4cf2-9bb6-6eed739db033,533
16,d372a3ee-4ff5-48df-a5f2-7da725570f5e,534
15,d3f82f56-4d74-4c26-a4c7-d20f153383cb,535
6,d4fba2d9-c269-4d11-82f8-e94787f74bc1,536
14,cff4ee54-8789-46e5-a995-15c0dea35275,537
8,2086fb93-7036-4127-b46f-14b11794fd56,538
11,7fa4b44f-6167-4bfe-b42b-5494a85f17c0,539
19,c8a0eed4-ccd5-46fc-8b97-64b89728d342,540
5,e4c1ffc2-23bf-4bbc-958a-758263a0dd67,541
2,2086fb93-7036-4127-b46f-14b11794fd56,542
18,72d8246e-bd38-49b2-88c7-96f11c51f1fb,543
4,d4fba2d9-c269-4d11-82f8-e94787f74bc1,544
8,cab58cac-d2f7-4d2b-bf0b-a391c1d0cb22,545
17,aec9a7a7-c8be-461b-8047-f0c97726edf1,546
3,c3c774e8-72c0-43bf-8075-97856dc04866,547
21,2d1f121d-f3ba-48f9-aff2-b38da7db30cf,548
2,2d1f121d-f3ba-48f9-aff2-b38da7db30cf,549
8,449de61b-f2b5-406f-8445-17b960996d0a,550
19,80dad91e-02f0-4182-ae63-9bfe710a66b9,551
15,aec9a7a7-c8be-461b-8047-f0c97726edf1,552
20,cab58cac-d2f7-4d2b-bf0b-a391c1d0cb22,553
12,d372a3ee-4ff5-48df-a5f2-7da725570f5e,554
7,cab58cac-d2f7-4d2b-bf0b-a391c1d0cb22,555
22,61b6a185-51b2-47f0-bfa2-7c6615e9e145,556
4,d7e101e3-1c37-4827-872a-2a9e7994aaab,557
10,57a87455-1a19-4d48-90c9-bd9040670f85,558
20,8913dd3b-624d-4610-837e-ca0063075e6b,559
8,fc70f172-e0d8-4202-a83b-a8d6cc75de10,560
8,80dad91e-02f0-4182-ae63-9bfe710a66b9,561
10,d4fba2d9-c269-4d11-82f8-e94787f74bc1,562
2,2f638a13-eb24-4d61-ad54-7aaf0b822823,563
4,8913dd3b-624d-4610-837e-ca0063075e6b,564
12,57a87455-1a19-4d48-90c9-bd9040670f85,565
19,fe8c95dc-f314-472c-a317-83d7bb76fbc9,566
3,7ceb34df-c5cd-4a6d-bbbd-ba393535b9d2,567
13,21f1397e-1a61-401a-bc67-1e74523bf8d8,568
14,d372a3ee-4ff5-48df-a5f2-7da725570f5e,569
3,d372a3ee-4ff5-48df-a5f2-7da725570f5e,570
6,cd3a4bbc-f36c-4e3d-9158-9a39dcff7644,571
1,7fa4b44f-6167-4bfe-b42b-5494a85f17c0,572
11,57a87455-1a19-4d48-90c9-bd9040670f85,573
14,57a87455-1a19-4d48-90c9-bd9040670f85,574
17,cd3a4bbc-f36c-4e3d-9158-9a39dcff7644,575
7,fc70f172-e0d8-4202-a83b-a8d6cc75de10,576
4,fc70f172-e0d8-4202-a83b-a8d6cc75de10,577
10,5922b91c-31eb-443e-b15f-acbae8cf8831,578
8,bf20d0e5-4b79-481a-92d6-3b159ce4d4a0,579
17,e1cf4dad-91e9-442f-857c-910eccf92228,580
5,8f8ceb3d-7d6a-46cb-8d24-03c5cee108c1,581
7,8f8ceb3d-7d6a-46cb-8d24-03c5cee108c1,582
17,8f8ceb3d-7d6a-46cb-8d24-03c5cee108c1,583
9,d3f82f56-4d74-4c26-a4c7-d20f153383cb,584
22,d372a3ee-4ff5-48df-a5f2-7da725570f5e,585
8,ed65e55c-cdd7-4672-bfd0-37b3a5afd703,586
8,59424c88-808c-4285-b95a-607928e016a1,587
16,e4c1ffc2-23bf-4bbc-958a-758263a0dd67,588
2,59424c88-808c-4285-b95a-607928e016a1,589
8,c8a0eed4-ccd5-46fc-8b97-64b89728d342,590
9,8eb8ab26-579c-4927-8866-9f0cfb37824a,591
4,57a87455-1a19-4d48-90c9-bd9040670f85,592
1,2086fb93-7036-4127-b46f-14b11794fd56,593
6,df3e4352-c037-4293-aeb8-74b7aae6fb8a,594
13,c0969d1b-26f7-4e83-9b27-3a4a0551f760,595
8,7fa4b44f-6167-4bfe-b42b-5494a85f17c0,596
4,cab58cac-d2f7-4d2b-bf0b-a391c1d0cb22,597
2,21f1397e-1a61-401a-bc67-1e74523bf8d8,598
10,d7e101e3-1c37-4827-872a-2a9e7994aaab,599
1,fc70f172-e0d8-4202-a83b-a8d6cc75de10,600
8,ba2adea1-5399-4c45-9c94-9f26f726f62e,601
4,6ddac491-3bfa-420a-8098-f3c741f530b6,602
2,e09c188d-aea7-4cf2-9bb6-6eed739db033,603
7,2086fb93-7036-4127-b46f-14b11794fd56,604
10,df3e4352-c037-4293-aeb8-74b7aae6fb8a,605
16,cab58cac-d2f7-4d2b-bf0b-a391c1d0cb22,606
19,7ceb34df-c5cd-4a6d-bbbd-ba393535b9d2,607
19,cd3a4bbc-f36c-4e3d-9158-9a39dcff7644,608
20,0fc1c0b7-84d2-4abf-91e6-e4a36a1436be,609
22,295c30fe-615a-4769-bade-21c7e3e975a9,610
16,e1cf4dad-91e9-442f-857c-910eccf92228,611
1,e1cf4dad-91e9-442f-857c-910eccf92228,612
2,fe8c95dc-f314-472c-a317-83d7bb76fbc9,613
15,21f1397e-1a61-401a-bc67-1e74523bf8d8,614
7,e09c188d-aea7-4cf2-9bb6-6eed739db033,615
20,0be1929c-a780-4078-9e98-6df4cf99c936,616
22,309c4ad8-2776-4955-b1b5-8ab5409090ad,617
6,e1cf4dad-91e9-442f-857c-910eccf92228,618
17,79463069-f838-4edd-9438-cdc4c95e75a2,619
20,2086fb93-7036-4127-b46f-14b11794fd56,620
5,59424c88-808c-4285-b95a-607928e016a1,621
15,8eb8ab26-579c-4927-8866-9f0cfb37824a,622
18,55a493f1-a88a-4fe2-b666-b93388223926,623
20,7fa4b44f-6167-4bfe-b42b-5494a85f17c0,624
1,d4fba2d9-c269-4d11-82f8-e94787f74bc1,625
4,8f8ceb3d-7d6a-46cb-8d24-03c5cee108c1,626
11,0be1929c-a780-4078-9e98-6df4cf99c936,627
15,295c30fe-615a-4769-bade-21c7e3e975a9,628
17,1a544d73-a68c-4d6c-8d83-98d999716ab5,629
12,df3e4352-c037-4293-aeb8-74b7aae6fb8a,630
10,c0969d1b-26f7-4e83-9b27-3a4a0551f760,631
19,d7e101e3-1c37-4827-872a-2a9e7994aaab,632
9,c8a0eed4-ccd5-46fc-8b97-64b89728d342,633
2,5922b91c-31eb-443e-b15f-acbae8cf8831,634
14,80dad91e-02f0-4182-ae63-9bfe710a66b9,635
12,d7e101e3-1c37-4827-872a-2a9e7994aaab,636
2,cff4ee54-8789-46e5-a995-15c0dea35275,637
13,e4c1ffc2-23bf-4bbc-958a-758263a0dd67,638
13,c3c774e8-72c0-43bf-8075-97856dc04866,639
6,bf20d0e5-4b79-481a-92d6-3b159ce4d4a0,640
8,1a544d73-a68c-4d6c-8d83-98d999716ab5,641
12,8f8ceb3d-7d6a-46cb-8d24-03c5cee108c1,642
2,c3453dc3-772c-4d3b-b535-e058788237ed,643
11,cab58cac-d2f7-4d2b-bf0b-a391c1d0cb22,644
21,7fa4b44f-6167-4bfe-b42b-5494a85f17c0,645
6,d7e101e3-1c37-4827-872a-2a9e7994aaab,646
2,d3f82f56-4d74-4c26-a4c7-d20f153383cb,647
7,b53f72f1-d162-4f47-a6af-c538db450833,648
7,c3c774e8-72c0-43bf-8075-97856dc04866,649
10,8f8ceb3d-7d6a-46cb-8d24-03c5cee108c1,650
19,e1cf4dad-91e9-442f-857c-910eccf92228,651
12,c3453dc3-772c-4d3b-b535-e058788237ed,652
9,bf20d0e5-4b79-481a-92d6-3b159ce4d4a0,653
9,449de61b-f2b5-406f-8445-17b960996d0a,654
13,d8e46018-304b-49b7-bb5b-d128007be5bd,655
19,ba2adea1-5399-4c45-9c94-9f26f726f62e,656
7,21f1397e-1a61-401a-bc67-1e74523bf8d8,657
6,295c30fe-615a-4769-bade-21c7e3e975a9,658
4,0eb47436-5e7e-4cba-99f5-fad4a55378c2,659
18,295c30fe-615a-4769-bade-21c7e3e975a9,660
20,d8e46018-304b-49b7-bb5b-d128007be5bd,661
21,12fa2bc8-2060-41f1-a8ce-0ad8dc7c31e6,662
19,ed65e55c-cdd7-4672-bfd0-37b3a5afd703,663
20,21f1397e-1a61-401a-bc67-1e74523bf8d8,664
21,aec9a7a7-c8be-461b-8047-f0c97726edf1,665
12,c0969d1b-26f7-4e83-9b27-3a4a0551f760,666
16,2f638a13-eb24-4d61-ad54-7aaf0b822823,667
11,7ceb34df-c5cd-4a6d-bbbd-ba393535b9d2,668
20,fc70f172-e0d8-4202-a83b-a8d6cc75de10,669
22,df3e4352-c037-4293-aeb8-74b7aae6fb8a,670
22,72d8246e-bd38-49b2-88c7-96f11c51f1fb,671
10,e09c188d-aea7-4cf2-9bb6-6eed739db033,672
3,0eb47436-5e7e-4cba-99f5-fad4a55378c2,673
15,fe8c95dc-f314-472c-a317-83d7bb76fbc9,674
19,c3c774e8-72c0-43bf-8075-97856dc04866,675
13,fc70f172-e0d8-4202-a83b-a8d6cc75de10,676
21,2086fb93-7036-4127-b46f-14b11794fd56,677
9,e1cf4dad-91e9-442f-857c-910eccf92228,678
20,59424c88-808c-4285-b95a-607928e016a1,679
12,d3f82f56-4d74-4c26-a4c7-d20f153383cb,680
19,fc70f172-e0d8-4202-a83b-a8d6cc75de10,681
1,c3453dc3-772c-4d3b-b535-e058788237ed,682
18,8eb8ab26-579c-4927-8866-9f0cfb37824a,683
6,7fa4b44f-6167-4bfe-b42b-5494a85f17c0,684
8,cff4ee54-8789-46e5-a995-15c0dea35275,685
5,bf20d0e5-4b79-481a-92d6-3b159ce4d4a0,686
17,e09c188d-aea7-4cf2-9bb6-6eed739db033,687
5,309c4ad8-2776-4955-b1b5-8ab5409090ad,688
1,6ddac491-3bfa-420a-8098-f3c741f530b6,689
22,e4c1ffc2-23bf-4bbc-958a-758263a0dd67,690
12,ba2adea1-5399-4c45-9c94-9f26f726f62e,691
9,cab58cac-d2f7-4d2b-bf0b-a391c1d0cb22,692
19,0be1929c-a780-4078-9e98-6df4cf99c936,693
21,cff4ee54-8789-46e5-a995-15c0dea35275,694
14,e1cf4dad-91e9-442f-857c-910eccf92228,695
9,80dad91e-02f0-4182-ae63-9bfe710a66b9,696
5,e09c188d-aea7-4cf2-9bb6-6eed739db033,697
13,80dad91e-02f0-4182-ae63-9bfe710a66b9,698
5,a12b297c-6ca7-436c-8318-08b5a05e1eea,699
9,21f1397e-1a61-401a-bc67-1e74523bf8d8,700
16,309c4ad8-2776-4955-b1b5-8ab5409090ad,701
14,295c30fe-615a-4769-bade-21c7e3e975a9,702
8,8eb8ab26-579c-4927-8866-9f0cfb37824a,703
9,79463069-f838-4edd-9438-cdc4c95e75a2,704
4,79463069-f838-4edd-9438-cdc4c95e75a2,705
14,61b6a185-51b2-47f0-bfa2-7c6615e9e145,706
1,1a544d73-a68c-4d6c-8d83-98d999716ab5,707
21,79463069-f838-4edd-9438-cdc4c95e75a2,708
17,ed65e55c-cdd7-4672-bfd0-37b3a5afd703,709
5,cab58cac-d2f7-4d2b-bf0b-a391c1d0cb22,710
12,61b6a185-51b2-47f0-bfa2-7c6615e9e145,711
4,c0969d1b-26f7-4e83-9b27-3a4a0551f760,712
19,55a493f1-a88a-4fe2-b666-b93388223926,713
21,e1cf4dad-91e9-442f-857c-910eccf92228,714
20,5922b91c-31eb-443e-b15f-acbae8cf8831,715
6,79463069-f838-4edd-9438-cdc4c95e75a2,716
18,21f1397e-1a61-401a-bc67-1e74523bf8d8,717
3,2f638a13-eb24-4d61-ad54-7aaf0b822823,718
7,0eb47436-5e7e-4cba-99f5-fad4a55378c2,719
8,d372a3ee-4ff5-48df-a5f2-7da725570f5e,720
5,d7e101e3-1c37-4827-872a-2a9e7994aaab,721
16,2d1f121d-f3ba-48f9-aff2-b38da7db30cf,722
2,d372a3ee-4ff5-48df-a5f2-7da725570f5e,723
15,80dad91e-02f0-4182-ae63-9bfe710a66b9,724
20,e1cf4dad-91e9-442f-857c-910eccf92228,725
5,80dad91e-02f0-4182-ae63-9bfe710a66b9,726
2,df3e4352-c037-4293-aeb8-74b7aae6fb8a,727
8,61b6a185-51b2-47f0-bfa2-7c6615e9e145,728
12,fe8c95dc-f314-472c-a317-83d7bb76fbc9,729
17,449de61b-f2b5-406f-8445-17b960996d0a,730
20,79463069-f838-4edd-9438-cdc4c95e75a2,731
9,55a493f1-a88a-4fe2-b666-b93388223926,732
1,59424c88-808c-4285-b95a-607928e016a1,733
21,c3c774e8-72c0-43bf-8075-97856dc04866,734
13,0fc1c0b7-84d2-4abf-91e6-e4a36a1436be,735
9,c3453dc3-772c-4d3b-b535-e058788237ed,736
13,295c30fe-615a-4769-bade-21c7e3e975a9,737
12,cd3a4bbc-f36c-4e3d-9158-9a39dcff7644,738
2,57a87455-1a19-4d48-90c9-bd9040670f85,739
11,d372a3ee-4ff5-48df-a5f2-7da725570f5e,740
19,72d8246e-bd38-49b2-88c7-96f11c51f1fb,741
21,72d8246e-bd38-49b2-88c7-96f11c51f1fb,742
22,d7e101e3-1c37-4827-872a-2a9e7994aaab,743
12,bf20d0e5-4b79-481a-92d6-3b159ce4d4a0,744
4,d3f82f56-4d74-4c26-a4c7-d20f153383cb,745
16,ba2adea1-5399-4c45-9c94-9f26f726f62e,746
21,d4fba2d9-c269-4d11-82f8-e94787f74bc1,747
1,12fa2bc8-2060-41f1-a8ce-0ad8dc7c31e6,748
18,cff4ee54-8789-46e5-a995-15c0dea35275,749
8,0eb47436-5e7e-4cba-99f5-fad4a55378c2,750
17,e4c1ffc2-23bf-4bbc-958a-758263a0dd67,751
21,8eb8ab26-579c-4927-8866-9f0cfb37824a,752
22,79463069-f838-4edd-9438-cdc4c95e75a2,753
18,d7e101e3-1c37-4827-872a-2a9e7994aaab,754
2,c8a0eed4-ccd5-46fc-8b97-64b89728d342,755
14,21f1397e-1a61-401a-bc67-1e74523bf8d8,756
11,55a493f1-a88a-4fe2-b666-b93388223926,757
15,12fa2bc8-2060-41f1-a8ce-0ad8dc7c31e6,758
3,295c30fe-615a-4769-bade-21c7e3e975a9,759
2,8913dd3b-624d-4610-837e-ca0063075e6b,760
1,e4c1ffc2-23bf-4bbc-958a-758263a0dd67,761
6,e09c188d-aea7-4cf2-9bb6-6eed739db033,762
14,d8e46018-304b-49b7-bb5b-d128007be5bd,763
3,c8a0eed4-ccd5-46fc-8b97-64b89728d342,764
3,1a544d73-a68c-4d6c-8d83-98d999716ab5,765
7,309c4ad8-2776-4955-b1b5-8ab5409090ad,766
10,449de61b-f2b5-406f-8445-17b960996d0a,767
9,cd3a4bbc-f36c-4e3d-9158-9a39dcff7644,768
12,7ceb34df-c5cd-4a6d-bbbd-ba393535b9d2,769
2,d8e46018-304b-49b7-bb5b-d128007be5bd,770
19,cab58cac-d2f7-4d2b-bf0b-a391c1d0cb22,771
19,2086fb93-7036-4127-b46f-14b11794fd56,772
14,5922b91c-31eb-443e-b15f-acbae8cf8831,773
8,c3453dc3-772c-4d3b-b535-e058788237ed,774
11,cff4ee54-8789-46e5-a995-15c0dea35275,775
3,aec9a7a7-c8be-461b-8047-f0c97726edf1,776
8,309c4ad8-2776-4955-b1b5-8ab5409090ad,777
1,295c30fe-615a-4769-bade-21c7e3e975a9,778
22,a12b297c-6ca7-436c-8318-08b5a05e1eea,779
5,7fa4b44f-6167-4bfe-b42b-5494a85f17c0,780
8,0fc1c0b7-84d2-4abf-91e6-e4a36a1436be,781
6,8f8ceb3d-7d6a-46cb-8d24-03c5cee108c1,782
17,df3e4352-c037-4293-aeb8-74b7aae6fb8a,783
2,0be1929c-a780-4078-9e98-6df4cf99c936,784
14,cab58cac-d2f7-4d2b-bf0b-a391c1d0cb22,785
14,c3453dc3-772c-4d3b-b535-e058788237ed,786
16,d4fba2d9-c269-4d11-82f8-e94787f74bc1,787
4,cff4ee54-8789-46e5-a995-15c0dea35275,788
3,72d8246e-bd38-49b2-88c7-96f11c51f1fb,789
4,5922b91c-31eb-443e-b15f-acbae8cf8831,790
3,449de61b-f2b5-406f-8445-17b960996d0a,791
6,0fc1c0b7-84d2-4abf-91e6-e4a36a1436be,792
14,fe8c95dc-f314-472c-a317-83d7bb76fbc9,793
12,295c30fe-615a-4769-bade-21c7e3e975a9,794
13,0be1929c-a780-4078-9e98-6df4cf99c936,795
7,6ddac491-3bfa-420a-8098-f3c741f530b6,796
12,c8a0eed4-ccd5-46fc-8b97-64b89728d342,797
10,e4c1ffc2-23bf-4bbc-958a-758263a0dd67,798
18,0fc1c0b7-84d2-4abf-91e6-e4a36a1436be,799
3,ed65e55c-cdd7-4672-bfd0-37b3a5afd703,800
21,6ddac491-3bfa-420a-8098-f3c741f530b6,801
20,d4fba2d9-c269-4d11-82f8-e94787f74bc1,802
5,61b6a185-51b2-47f0-bfa2-7c6615e9e145,803
15,c8a0eed4-ccd5-46fc-8b97-64b89728d342,804
18,fc70f172-e0d8-4202-a83b-a8d6cc75de10,805
17,fc70f172-e0d8-4202-a83b-a8d6cc75de10,806
7,5922b91c-31eb-443e-b15f-acbae8cf8831,807
11,8eb8ab26-579c-4927-8866-9f0cfb37824a,808
4,c3c774e8-72c0-43bf-8075-97856dc04866,809
7,d4fba2d9-c269-4d11-82f8-e94787f74bc1,810
13,c8a0eed4-ccd5-46fc-8b97-64b89728d342,811
20,d7e101e3-1c37-4827-872a-2a9e7994aaab,812
4,61b6a185-51b2-47f0-bfa2-7c6615e9e145,813
5,df3e4352-c037-4293-aeb8-74b7aae6fb8a,814
20,d3f82f56-4d74-4c26-a4c7-d20f153383cb,815
3,61b6a185-51b2-47f0-bfa2-7c6615e9e145,816
11,5922b91c-31eb-443e-b15f-acbae8cf8831,817
10,295c30fe-615a-4769-bade-21c7e3e975a9,818
16,fe8c95dc-f314-472c-a317-83d7bb76fbc9,819
22,d8e46018-304b-49b7-bb5b-d128007be5bd,820
12,fc70f172-e0d8-4202-a83b-a8d6cc75de10,821
1,0eb47436-5e7e-4cba-99f5-fad4a55378c2,822
1,449de61b-f2b5-406f-8445-17b960996d0a,823
16,72d8246e-bd38-49b2-88c7-96f11c51f1fb,824
13,e09c188d-aea7-4cf2-9bb6-6eed739db033,825
5,0be1929c-a780-4078-9e98-6df4cf99c936,826
18,0eb47436-5e7e-4cba-99f5-fad4a55378c2,827
18,c8a0eed4-ccd5-46fc-8b97-64b89728d342,828
6,449de61b-f2b5-406f-8445-17b960996d0a,829
9,61b6a185-51b2-47f0-bfa2-7c6615e9e145,830
17,2086fb93-7036-4127-b46f-14b11794fd56,831
15,ed65e55c-cdd7-4672-bfd0-37b3a5afd703,832
12,e09c188d-aea7-4cf2-9bb6-6eed739db033,833
16,449de61b-f2b5-406f-8445-17b960996d0a,834
9,0be1929c-a780-4078-9e98-6df4cf99c936,835
7,449de61b-f2b5-406f-8445-17b960996d0a,836
12,55a493f1-a88a-4fe2-b666-b93388223926,837
15,5922b91c-31eb-443e-b15f-acbae8cf8831,838
1,72d8246e-bd38-49b2-88c7-96f11c51f1fb,839
14,1a544d73-a68c-4d6c-8d83-98d999716ab5,840
4,ba2adea1-5399-4c45-9c94-9f26f726f62e,841
15,6ddac491-3bfa-420a-8098-f3c741f530b6,842
20,1a544d73-a68c-4d6c-8d83-98d999716ab5,843
9,c3c774e8-72c0-43bf-8075-97856dc04866,844
19,8f8ceb3d-7d6a-46cb-8d24-03c5cee108c1,845
4,d372a3ee-4ff5-48df-a5f2-7da725570f5e,846
8,295c30fe-615a-4769-bade-21c7e3e975a9,847
20,295c30fe-615a-4769-bade-21c7e3e975a9,848
21,a12b297c-6ca7-436c-8318-08b5a05e1eea,849
19,6ddac491-3bfa-420a-8098-f3c741f530b6,850
10,2086fb93-7036-4127-b46f-14b11794fd56,851
17,d3f82f56-4d74-4c26-a4c7-d20f153383cb,852
22,80dad91e-02f0-4182-ae63-9bfe710a66b9,853
12,21f1397e-1a61-401a-bc67-1e74523bf8d8,854
14,c8a0eed4-ccd5-46fc-8b97-64b89728d342,855
1,e09c188d-aea7-4cf2-9bb6-6eed739db033,856
5,d3f82f56-4d74-4c26-a4c7-d20f153383cb,857
20,cd3a4bbc-f36c-4e3d-9158-9a39dcff7644,858
17,ba2adea1-5399-4c45-9c94-9f26f726f62e,859
6,b53f72f1-d162-4f47-a6af-c538db450833,860
3,d8e46018-304b-49b7-bb5b-d128007be5bd,861
19,c3453dc3-772c-4d3b-b535-e058788237ed,862
13,2d1f121d-f3ba-48f9-aff2-b38da7db30cf,863
18,e1cf4dad-91e9-442f-857c-910eccf92228,864
9,57a87455-1a19-4d48-90c9-bd9040670f85,865
21,d3f82f56-4d74-4c26-a4c7-d20f153383cb,866
3,309c4ad8-2776-4955-b1b5-8ab5409090ad,867
20,309c4ad8-2776-4955-b1b5-8ab5409090ad,868
7,d3f82f56-4d74-4c26-a4c7-d20f153383cb,869
12,cab58cac-d2f7-4d2b-bf0b-a391c1d0cb22,870
18,59424c88-808c-4285-b95a-607928e016a1,871
21,b53f72f1-d162-4f47-a6af-c538db450833,872
3,c3453dc3-772c-4d3b-b535-e058788237ed,873
11,e09c188d-aea7-4cf2-9bb6-6eed739db033,874
15,8f8ceb3d-7d6a-46cb-8d24-03c5cee108c1,875
6,8eb8ab26-579c-4927-8866-9f0cfb37824a,876
11,80dad91e-02f0-4182-ae63-9bfe710a66b9,877
22,0fc1c0b7-84d2-4abf-91e6-e4a36a1436be,878
6,57a87455-1a19-4d48-90c9-bd9040670f85,879
13,ed65e55c-cdd7-4672-bfd0-37b3a5afd703,880
4,295c30fe-615a-4769-bade-21c7e3e975a9,881
8,cd3a4bbc-f36c-4e3d-9158-9a39dcff7644,882
4,c3453dc3-772c-4d3b-b535-e058788237ed,883
12,e1cf4dad-91e9-442f-857c-910eccf92228,884
9,1a544d73-a68c-4d6c-8d83-98d999716ab5,885
7,7fa4b44f-6167-4bfe-b42b-5494a85f17c0,886
15,cff4ee54-8789-46e5-a995-15c0dea35275,887
8,e09c188d-aea7-4cf2-9bb6-6eed739db033,888
11,8913dd3b-624d-4610-837e-ca0063075e6b,889
12,b53f72f1-d162-4f47-a6af-c538db450833,890
22,8eb8ab26-579c-4927-8866-9f0cfb37824a,891
2,8f8ceb3d-7d6a-46cb-8d24-03c5cee108c1,892
15,fc70f172-e0d8-4202-a83b-a8d6cc75de10,893
14,12fa2bc8-2060-41f1-a8ce-0ad8dc7c31e6,894
11,0fc1c0b7-84d2-4abf-91e6-e4a36a1436be,895
7,a12b297c-6ca7-436c-8318-08b5a05e1eea,896
19,d372a3ee-4ff5-48df-a5f2-7da725570f5e,897
9,2086fb93-7036-4127-b46f-14b11794fd56,898
